userId,stockSymbol,stockName,fairValue,investmentName,starRating,analystRating,Date,comment
hankmoody789,EWBC,East West Bancorp Inc,43.74,-,-,-,2020-06-23,
hankmoody789,EML,The Eastern Co,22.33,-,-,-,2020-06-23,
hankmoody789,EAST,Eastside Distilling Inc,2.37,-,-,-,2020-06-23,
hankmoody789,EVGBC,-,0,Eaton Vance Global Income Builder NextShares™,4,-,2020-06-23,
hankmoody789,EVSTC,-,0,Eaton Vance Stock NextShares™,5,-,2020-06-23,
hankmoody789,EVLMC,-,0,Eaton Vance TABS 5-to-15 Year Laddered Municipal Bond NextShares™,4,-,2020-06-23,
hankmoody789,EBAY,eBay Inc,46,-,-,-,2020-06-23,
hankmoody789,EBAYL,eBay Inc Pref Share,24.93,-,-,-,2020-06-23,
hankmoody789,EBIX,Ebix Inc,31.79,-,-,-,2020-06-23,
hankmoody789,ECHO,Echo Global Logistics Inc,20,-,-,-,2020-06-23,
hankmoody789,SATS,EchoStar Corp,34.62,-,-,-,2020-06-23,
hankmoody789,MOHO,ECMOHO Ltd ADR,3.93,-,-,-,2020-06-23,
hankmoody789,EDAP,Edap TMS SA ADR,3.75,-,-,-,2020-06-23,
hankmoody789,EDSA,Edesa Biotech Inc,5.36,-,-,-,2020-06-23,
hankmoody789,EDNT,Edison Nation Inc,3.81,-,-,-,2020-06-23,
hankmoody789,EDIT,Editas Medicine Inc,30.98,-,-,-,2020-06-23,
hankmoody789,EDUC,Educational Development Corp,10.56,-,-,-,2020-06-23,
hankmoody789,EGAN,eGain Corp,8.8,-,-,-,2020-06-23,
hankmoody789,EH,EHang Holdings Ltd ADR,8.81,-,-,-,2020-06-23,
hankmoody789,EHTH,eHealth Inc,100.59,-,-,-,2020-06-23,
hankmoody789,EIDX,Eidos Therapeutics Inc,41.09,-,-,-,2020-06-23,
hankmoody789,EIGR,Eiger BioPharmaceuticals Inc,11.16,-,-,-,2020-06-23,
hankmoody789,EKSO,Ekso Bionics Holdings Inc,5.27,-,-,-,2020-06-23,
hankmoody789,LOCO,El Pollo Loco Holdings Inc,17.15,-,-,-,2020-06-23,
hankmoody789,ESLT,Elbit Systems Ltd,139.81,-,-,-,2020-06-23,
hankmoody789,ERI,Eldorado Resorts Inc,52.88,-,-,-,2020-06-23,
hankmoody789,SOLO,Electrameccanica Vehicles Corp Ltd,1.55,-,-,-,2020-06-23,
hankmoody789,SOLOW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,ECOR,electroCore Inc,1.37,-,-,-,2020-06-23,
hankmoody789,EA,Electronic Arts Inc,118,-,-,-,2020-06-23,
hankmoody789,ELSE,Electro-Sensors Inc,4.61,-,-,-,2020-06-23,
hankmoody789,ESBK,Elmira Savings Bank Elmira NY,14.57,-,-,-,2020-06-23,
hankmoody789,ELOX,Eloxx Pharmaceuticals Inc,3.66,-,-,-,2020-06-23,
hankmoody789,ELTK,Eltek Ltd,5.45,-,-,-,2020-06-23,
hankmoody789,EMCF,Emclaire Financial Corp,29.89,-,-,-,2020-06-23,
hankmoody789,EMKR,EMCORE Corp,4.89,-,-,-,2020-06-23,
hankmoody789,ENTA,Enanta Pharmaceuticals Inc,54.85,-,-,-,2020-06-23,
hankmoody789,ECPG,Encore Capital Group Inc,43.7,-,-,-,2020-06-23,
hankmoody789,WIRE,Encore Wire Corp,47.75,-,-,-,2020-06-23,
hankmoody789,ENDP,Endo International PLC,—,-,-,-,2020-06-23,
hankmoody789,ELGX,Endologix Inc,1.73,-,-,-,2020-06-23,
hankmoody789,NDRA,ENDRA Life Sciences Inc Registered Shs,1.11,-,-,-,2020-06-23,
hankmoody789,NDRAW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,EIGI,Endurance International Group Holdings Inc,5.49,-,-,-,2020-06-23,
hankmoody789,WATT,Energous Corp,2.87,-,-,-,2020-06-23,
hankmoody789,EFOI,Energy Focus Inc,10.14,-,-,-,2020-06-23,
hankmoody789,EHR,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,ERII,Energy Recovery Inc,8.65,-,-,-,2020-06-23,
hankmoody789,ENG,ENGlobal Corp,1.35,-,-,-,2020-06-23,
hankmoody789,ENLV,Enlivex Therapeutics Ltd,7.27,-,-,-,2020-06-23,
hankmoody789,ENOB,Enochian BioSciences Inc,5.03,-,-,-,2020-06-23,
hankmoody789,ENPH,Enphase Energy Inc,35.23,-,-,-,2020-06-23,
hankmoody789,ESGR,Enstar Group Ltd,178.86,-,-,-,2020-06-23,
hankmoody789,ESGRO,Enstar Group Ltd Pref Share,28.45,-,-,-,2020-06-23,
hankmoody789,ESGRP,Enstar Group Ltd Pref Share,28.07,-,-,-,2020-06-23,
hankmoody789,ETTX,Entasis Therapeutics Holdings Inc,4.29,-,-,-,2020-06-23,
hankmoody789,ENTG,Entegris Inc,50.35,-,-,-,2020-06-23,
hankmoody789,ENTX,Entera Bio Ltd,2.08,-,-,-,2020-06-23,
hankmoody789,ENTXW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,EBTC,Enterprise Bancorp Inc,27.37,-,-,-,2020-06-23,
hankmoody789,EFSC,Enterprise Financial Services Corp,36.89,-,-,-,2020-06-23,
hankmoody789,EVSI,Envision Solar International Inc,7.49,-,-,-,2020-06-23,
hankmoody789,EVSIW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,EPZM,Epizyme Inc,17.62,-,-,-,2020-06-23,
hankmoody789,PLUS,ePlus Inc,80,-,-,-,2020-06-23,
hankmoody789,EPSN,Epsilon Energy Ltd,3.74,-,-,-,2020-06-23,
hankmoody789,EQ,Equillium Inc,3.44,-,-,-,2020-06-23,
hankmoody789,EQIX,Equinix Inc,475,-,-,-,2020-06-23,
hankmoody789,EQBK,Equity Bancshares Inc A,22.52,-,-,-,2020-06-23,
hankmoody789,ERIC,Telefonaktiebolaget L M Ericsson ADR Class B,9,-,-,-,2020-06-23,
hankmoody789,ERIE,Erie Indemnity Co Class A,145.48,-,-,-,2020-06-23,
hankmoody789,ERYP,Erytech Pharma SA ADR,11.86,-,-,-,2020-06-23,
hankmoody789,ESCA,Escalade Inc,15.84,-,-,-,2020-06-23,
hankmoody789,ESPR,Esperion Therapeutics Inc,46.52,-,-,-,2020-06-23,
hankmoody789,GMBL,Esports Entertainment Group Inc,6.64,-,-,-,2020-06-23,
hankmoody789,GMBLW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,ESQ,Esquire Financial Holdings Inc,21.33,-,-,-,2020-06-23,
hankmoody789,ESSA,ESSA Bancorp Inc,17.14,-,-,-,2020-06-23,
hankmoody789,EPIX,ESSA Pharma Inc,5.72,-,-,-,2020-06-23,
hankmoody789,ESTA,Establishment Labs Holdings Inc,25.39,-,-,-,2020-06-23,
hankmoody789,VBND,-,0,Vident Core U.S. Bond Strategy ETF™,2,-,2020-06-23,
hankmoody789,VUSE,-,0,Vident Core U.S. Equity Fund™,3,-,2020-06-23,
hankmoody789,VIDI,-,0,Vident International Equity Fund™,3,-,2020-06-23,
hankmoody789,ETON,Eton Pharmaceuticals Inc,5.55,-,-,-,2020-06-23,
hankmoody789,ETSY,Etsy Inc,65.69,-,-,-,2020-06-23,
hankmoody789,CLWT,Euro Tech Holdings Co Ltd,4.11,-,-,-,2020-06-23,
hankmoody789,EDRY,EuroDry Ltd Ordinary Shares,5.81,-,-,-,2020-06-23,
hankmoody789,EEFT,Euronet Worldwide Inc,104.38,-,-,-,2020-06-23,
hankmoody789,ESEA,Euroseas Ltd,4.1,-,-,-,2020-06-23,
hankmoody789,EVLO,Evelo Biosciences Inc,4.99,-,-,-,2020-06-23,
hankmoody789,EVBG,Everbridge Inc,89.74,-,-,-,2020-06-23,
hankmoody789,EVK,Ever-Glory International Group Inc,2.41,-,-,-,2020-06-23,
hankmoody789,EVER,EverQuote Inc,48.67,-,-,-,2020-06-23,
hankmoody789,MRAM,Everspin Technologies Inc,9.07,-,-,-,2020-06-23,
hankmoody789,EVOP,EVO Payments Inc,26.74,-,-,-,2020-06-23,
hankmoody789,EVFM,Evofem Biosciences Inc,2.66,-,-,-,2020-06-23,
hankmoody789,EVGN,Evogene Ltd,1.36,-,-,-,2020-06-23,
hankmoody789,EVOK,Evoke Pharma Inc,3.43,-,-,-,2020-06-23,
hankmoody789,EOLS,Evolus Inc,9.07,-,-,-,2020-06-23,
hankmoody789,EVOL,Evolving Systems Inc,1.7,-,-,-,2020-06-23,
hankmoody789,EXAS,Exact Sciences Corp,98.17,-,-,-,2020-06-23,
hankmoody789,XGN,Exagen Inc Ordinary Shares,16.96,-,-,-,2020-06-23,
hankmoody789,ROBO,-,0,Robo Global® Robotics and Automation Index ETF,4,-,2020-06-23,
hankmoody789,XELA,Exela Technologies Inc,0.8,-,-,-,2020-06-23,
hankmoody789,EXEL,Exelixis Inc,23.5,-,-,-,2020-06-23,
hankmoody789,EXC,Exelon Corp,41,-,-,-,2020-06-23,
hankmoody789,EXFO,EXFO Inc,3.61,-,-,-,2020-06-23,
hankmoody789,XCUR,Exicure Inc,3.46,-,-,-,2020-06-23,
hankmoody789,EXLS,ExlService Holdings Inc,65.7,-,-,-,2020-06-23,
hankmoody789,EXPI,eXp World Holdings Inc,15.61,-,-,-,2020-06-23,
hankmoody789,EXPE,Expedia Group Inc,138,-,-,-,2020-06-23,
hankmoody789,EXPD,Expeditors International of Washington Inc,63,-,-,-,2020-06-23,
hankmoody789,EXPC,Experience Investment Corp Ordinary Shares Class A,7.83,-,-,-,2020-06-23,
hankmoody789,EXPCU,-,—,-,-,-,2020-06-23,
hankmoody789,EXPCW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,EXPO,Exponent Inc,60.7,-,-,-,2020-06-23,
hankmoody789,STAY,Extended Stay America Inc,14.97,-,-,-,2020-06-23,
hankmoody789,XOG,Extraction Oil &amp Gas Inc,0.8,-,-,-,2020-06-23,
hankmoody789,EXTR,Extreme Networks Inc,6.8,-,-,-,2020-06-23,
hankmoody789,EYEG,Eyegate Pharmaceuticals Inc,6.26,-,-,-,2020-06-23,
hankmoody789,EYEGW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,EYEN,Eyenovia Inc,3.16,-,-,-,2020-06-23,
hankmoody789,EYPT,EyePoint Pharmaceuticals Inc,1.31,-,-,-,2020-06-23,
hankmoody789,EZPW,EZCORP Inc,7.41,-,-,-,2020-06-23,
hankmoody789,FLRZ,F5 Finishes Inc Ordinary Shares,0,-,-,-,2020-06-23,Fair value not available
hankmoody789,FFIV,F5 Networks Inc,175,-,-,-,2020-06-23,
hankmoody789,FB,Facebook Inc A,215,-,-,-,2020-06-23,
hankmoody789,FLMN,Falcon Minerals Corp Class A,4.09,-,-,-,2020-06-23,
hankmoody789,FLMNW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,DUO,Fangdd Network Group Ltd ADR,14.78,-,-,-,2020-06-23,
hankmoody789,FANH,Fanhua Inc ADR,20.13,-,-,-,2020-06-23,
hankmoody789,FARM,Farmer Bros Co,11.76,-,-,-,2020-06-23,
hankmoody789,FMAO,Farmers &amp Merchants Bancorp Inc,24.99,-,-,-,2020-06-23,
hankmoody789,FMNB,Farmers National Banc Corp,13.41,-,-,-,2020-06-23,
hankmoody789,FAMI,Farmmi Inc Ordinary Shares,1.16,-,-,-,2020-06-23,
hankmoody789,FARO,Faro Technologies Inc,57.21,-,-,-,2020-06-23,
hankmoody789,FAST,Fastenal Co,33,-,-,-,2020-06-23,
hankmoody789,FAT,FAT Brands Inc,4.58,-,-,-,2020-06-23,
hankmoody789,FATE,Fate Therapeutics Inc,26.66,-,-,-,2020-06-23,
hankmoody789,FBSS,Fauquier Bankshares Inc,17.7,-,-,-,2020-06-23,
hankmoody789,FNHC,FedNat Holding Co,13.11,-,-,-,2020-06-23,
hankmoody789,FENC,Fennec Pharmaceuticals Inc,8.16,-,-,-,2020-06-23,
hankmoody789,GSM,Ferroglobe PLC,1.06,-,-,-,2020-06-23,
hankmoody789,FFBW,FFBW Inc Ordinary Shares,10.18,-,-,-,2020-06-23,
hankmoody789,FGEN,FibroGen Inc,37.23,-,-,-,2020-06-23,
hankmoody789,FDBC,Fidelity D &amp D Bancorp Inc,56.82,-,-,-,2020-06-23,
hankmoody789,ONEQ,-,0,-,-,-,2020-06-23,Investment Name field not found
hankmoody789,FDUS,Fidus Investment Corp,11.66,-,-,-,2020-06-23,
hankmoody789,FDUSG,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FDUSL,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FDUSZ,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FRGI,Fiesta Restaurant Group Inc,8.88,-,-,-,2020-06-23,
hankmoody789,FITB,Fifth Third Bancorp,32,-,-,-,2020-06-23,
hankmoody789,FITBI,Fifth Third Bancorp Pref Share,37.29,-,-,-,2020-06-23,
hankmoody789,FITBO,Fifth Third Bancorp Pref Share,34.98,-,-,-,2020-06-23,
hankmoody789,FITBP,Fifth Third Bancorp Pref Share,36.95,-,-,-,2020-06-23,
hankmoody789,FISI,Financial Institutions Inc,22.98,-,-,-,2020-06-23,
hankmoody789,FNJN,Finjan Holdings Inc,2.24,-,-,-,2020-06-23,
hankmoody789,FSRV,FinServ Acquisition Corp Class A,7.94,-,-,-,2020-06-23,
hankmoody789,FSRVU,-,—,-,-,-,2020-06-23,
hankmoody789,FSRVW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FTAC,FinTech Acquisition Corp III,9.88,-,-,-,2020-06-23,
hankmoody789,FTACU,-,—,-,-,-,2020-06-23,
hankmoody789,FTACW,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FEYE,FireEye Inc,14,-,-,-,2020-06-23,
hankmoody789,FBNC,First Bancorp,28.79,-,-,-,2020-06-23,
hankmoody789,FNLC,First Bancorp Inc,23.66,-,-,-,2020-06-23,
hankmoody789,FRBA,First Bank,8.51,-,-,-,2020-06-23,
hankmoody789,BUSE,First Busey Corp,20.91,-,-,-,2020-06-23,
hankmoody789,FBIZ,First Business Financial Services Inc,20.72,-,-,-,2020-06-23,
hankmoody789,FCAP,First Capital Inc,82.75,-,-,-,2020-06-23,
hankmoody789,FCBP,First Choice Bancorp,20.32,-,-,-,2020-06-23,
hankmoody789,FCNCA,First Citizens BancShares Inc Class A,444.71,-,-,-,2020-06-23,
hankmoody789,FCNCP,First Citizens BancShares Inc Pref Share,26.98,-,-,-,2020-06-23,
hankmoody789,FCBC,First Community Bankshares Inc,24.63,-,-,-,2020-06-23,
hankmoody789,FCCO,First Community Corp,18.58,-,-,-,2020-06-23,
hankmoody789,FDEF,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FFBC,First Financial Bancorp,16.78,-,-,-,2020-06-23,
hankmoody789,FFIN,First Financial Bankshares Inc,28.28,-,-,-,2020-06-23,
hankmoody789,THFF,First Financial Corp,41,-,-,-,2020-06-23,
hankmoody789,FFNW,First Financial Northwest Inc,11.05,-,-,-,2020-06-23,
hankmoody789,FFWM,First Foundation Inc,19.02,-,-,-,2020-06-23,
hankmoody789,FGBI,First Guaranty Bancshares Inc,15.35,-,-,-,2020-06-23,
hankmoody789,FHB,First Hawaiian Inc,21.55,-,-,-,2020-06-23,
hankmoody789,INBK,First Internet Bancorp,22.22,-,-,-,2020-06-23,
hankmoody789,INBKL,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,INBKZ,-,0,-,-,-,2020-06-23,No result in autocomplete search
hankmoody789,FIBK,First Interstate BancSystem Inc,34.29,-,-,-,2020-06-23,
hankmoody789,FRME,First Merchants Corp,31.15,-,-,-,2020-06-23,
hankmoody789,FMBH,First Mid Bancshares Inc,30.22,-,-,-,2020-06-23,
hankmoody789,FMBI,First Midwest Bancorp Inc,16.5,-,-,-,2020-06-23,
hankmoody789,FMBIP,First Midwest Bancorp Inc Pref Share,30.34,-,-,-,2020-06-23,
hankmoody789,FXNC,First National Corp,17.75,-,-,-,2020-06-23,
hankmoody789,FNWB,First Northwest Bancorp,16.97,-,-,-,2020-06-23,
hankmoody789,FSFG,First Savings Financial Group Inc,63,-,-,-,2020-06-23,
hankmoody789,FSEA,First Seacoast Bancorp,8.16,-,-,-,2020-06-23,
hankmoody789,FSLR,First Solar Inc,59,-,-,-,2020-06-23,
hankmoody789,FAAR,-,0,First Trust Alternative Absolute Return Strategy ETF,5,-,2020-06-23,
hankmoody789,FPA,-,0,First Trust Asia Pacific Ex-Japan AlphaDEX® Fund,1,-,2020-06-23,
,,,,,,,,
hankmoody789,BICK,-,0,First Trust BICK Index Fund,2,-,2020-06-23,
hankmoody789,FBZ,-,0,First Trust Brazil AlphaDEX® Fund,3,-,2020-06-23,
hankmoody789,FTHI,-,0,First Trust BuyWrite Income ETF,3,-,2020-06-23,
hankmoody789,FCAL,-,0,First Trust California Municipal High Income ETF,-,-,2020-06-23,
hankmoody789,FCAN,-,0,First Trust Canada AlphaDEX® Fund,-,-,2020-06-23,
hankmoody789,FTCS,-,0,First Trust Capital Strength ETF,4,-,2020-06-23,
hankmoody789,FCEF,-,0,First Trust CEF Income Opportunity ETF,2,-,2020-06-23,
hankmoody789,FCA,-,0,First Trust China AlphaDEX® Fund,3,-,2020-06-23,
hankmoody789,SKYY,-,0,First Trust Cloud Computing ETF,4,-,2020-06-23,
hankmoody789,RNDM,-,0,First Trust Developed International Equity Select ETF,-,-,2020-06-23,
hankmoody789,FDT,-,0,First Trust Developed Markets Ex-US AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FDTS,-,0,First Trust Developed Markets ex-US Small Cap AlphaDEX® Fund,3,-,2020-06-23,
hankmoody789,FVC,-,0,First Trust Dorsey Wright Dynamic Focus 5 ETF,1,-,2020-06-23,
hankmoody789,FV,-,0,First Trust Dorsey Wright Focus 5 ETF,1,-,2020-06-23,
hankmoody789,IFV,-,0,First Trust Dorsey Wright International Focus 5 ETF,1,-,2020-06-23,
hankmoody789,DDIV,-,0,First Trust Dorsey Wright Momentum &amp Dividend ETF,3,-,2020-06-23,
hankmoody789,DVOL,-,0,First Trust Dorsey Wright Momentum &amp Low Volatility ETF,-,-,2020-06-23,
hankmoody789,DVLU,-,0,First Trust Dorsey Wright Momentum &amp Value ETF,-,-,2020-06-23,
hankmoody789,DWPP,-,0,First Trust Dorsey Wright People's Portfolio ETF,1,-,2020-06-23,
hankmoody789,DALI,-,0,First Trust Dorsey Wright DALI 1 ETF,-,-,2020-06-23,
hankmoody789,FDNI,-,0,First Trust Dow Jones International Internet ETF,-,-,2020-06-23,
hankmoody789,FEM,-,0,First Trust Emerging Markets AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,RNEM,-,0,First Trust Emerging Markets Equity Select ETF,-,-,2020-06-23,
hankmoody789,FEMB,-,0,First Trust Emerging Markets Local Currency Bond ETF,3,-,2020-06-23,
hankmoody789,FEMS,-,0,First Trust Emerging Markets Small Cap AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FTSM,-,0,First Trust Enhanced Short Maturity ETF,3,-,2020-06-23,
hankmoody789,FEP,-,0,First Trust Europe AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FEUZ,-,0,First Trust Eurozone AlphaDEX® ETF,3,-,2020-06-23,
hankmoody789,FGM,-,0,First Trust Germany AlphaDEX® Fund,-,-,2020-06-23,
hankmoody789,FTGC,-,0,First Trust Global Tactical Commodity Strategy Fund,3,-,2020-06-23,
hankmoody789,FTLB,-,0,First Trust Hedged BuyWrite Income ETF,3,-,2020-06-23,
hankmoody789,HYLS,-,0,First Trust Tactical High Yield ETF,4,-,2020-06-23,
hankmoody789,FHK,-,0,First Trust Hong Kong AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,NFTY,-,0,First Trust India NIFTY 50 Equal Weight ETF,2,-,2020-06-23,
hankmoody789,FTAG,-,0,First Trust Indxx Global Agriculture ETF,1,-,2020-06-23,
hankmoody789,FTRI,-,0,First Trust Indxx Global Natural Resources Income ETF,2,-,2020-06-23,
hankmoody789,LEGR,-,0,First Trust Indxx Innovative Transaction &amp Process ETF,-,-,2020-06-23,
hankmoody789,NXTG,-,0,First Trust IndXX NextG ETF,1,-,2020-06-23,
hankmoody789,FPXI,-,0,First Trust International Equity Opportunities ETF,5,-,2020-06-23,
hankmoody789,FPXE,-,0,First Trust IPOX Europe Equity Opportunities ETF,-,-,2020-06-23,
hankmoody789,FJP,-,0,First Trust Japan AlphaDEX® Fund,1,-,2020-06-23,
hankmoody789,FEX,-,0,First Trust Large Cap Core AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FTC,-,0,First Trust Large Cap Growth AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,RNLC,-,0,First Trust Large Cap US Equity Select ETF,-,-,2020-06-23,
hankmoody789,FTA,-,0,First Trust Large Cap Value AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FLN,-,0,First Trust Latin America AlphaDEX® Fund,4,-,2020-06-23,
hankmoody789,LMBS,-,0,First Trust Low Duration Opportunities ETF,4,-,2020-06-23,
hankmoody789,LDSF,-,0,First Trust Low Duration Strategic Focus ETF,-,-,2020-06-23,
hankmoody789,FMB,-,0,First Trust Managed Municipal ETF,5,-,2020-06-23,
hankmoody789,FMK,-,0,First Trust Mega Cap AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FNX,-,0,First Trust Mid Cap Core AlphaDEX® Fund,3,-,2020-06-23,
hankmoody789,FNY,-,0,First Trust Mid Cap Growth AlphaDEX® Fund,3,-,2020-06-23,
hankmoody789,RNMC,-,0,First Trust Mid Cap US Equity Select ETF,-,-,2020-06-23,
hankmoody789,FNK,-,0,First Trust Mid Cap Value AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,FAD,-,0,-,-,-,2020-06-23,
hankmoody789,FAB,-,0,First Trust Multi Cap Value AlphaDEX® Fund,2,-,2020-06-23,
hankmoody789,MDIV,-,0,First Trust Multi-Asset Diversified Income Index Fund,1,-,2020-06-23,
hankmoody789,MCEF,-,0,First Trust Municipal CEF Income Opportunity ETF,2,-,2020-06-23,
hankmoody789,FMHI,-,0,First Trust Municipal High Income ETF,-,-,2020-06-23,
hankmoody789,QABA,-,0,First Trust NASDAQ® ABA Community Bank Index Fund,2,-,2020-06-23,
hankmoody789,ROBT,-,0,First Trust Nasdaq Artificial Intelligence and Robotics ETF,-,-,2020-06-23,
hankmoody789,FTXO,-,0,First Trust Nasdaq Bank ETF,1,-,2020-06-23,
hankmoody789,QCLN,-,0,First Trust NASDAQ® Clean Edge® Green Energy Index Fund,-,-,2020-06-23,
hankmoody789,GRID,-,0,First Trust NASDAQ® Clean Edge® Smart Grid Infrastructure Index Fund,-,-,2020-06-23,
hankmoody789,CIBR,-,0,First Trust NASDAQ Cybersecurity ETF,3,-,2020-06-23,
hankmoody789,FTXG,-,0,First Trust Nasdaq Food &amp Beverage ETF,2,-,2020-06-23,
hankmoody789,CARZ,-,0,First Trust NASDAQ Global Auto Index Fund,1,-,2020-06-23,
hankmoody789,FTXN,-,0,First Trust Nasdaq Oil &amp Gas ETF,4,-,2020-06-23,
hankmoody789,FTXH,-,0,First Trust Nasdaq Pharmaceuticals ETF,2,-,2020-06-23,
hankmoody789,FTXD,-,0,First Trust Nasdaq Retail ETF,3,-,2020-06-23,
hankmoody789,FTXL,-,0,First Trust Nasdaq Semiconductor ETF,2,-,2020-06-23,
hankmoody789,TDIV,-,0,First Trust NASDAQ Technology Dividend Index Fund,2,-,2020-06-23,
hankmoody789,FTXR,-,0,First Trust Nasdaq Transportation ETF,1,-,2020-06-23,
hankmoody789,QQEW,-,0,First Trust NASDAQ-100 Equal Weighted Index Fund,3,-,2020-06-23,
hankmoody789,QQXT,-,0,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,3,-,2020-06-23,
hankmoody789,QTEC,-,0,First Trust NASDAQ-100-Technology Sector Index Fund,3,-,2020-06-23,
hankmoody789,AIRR,-,0,First Trust RBA American Industrial RenaissanceTM ETF,2,-,2020-06-23,
